change_type,original_text,revised_text,issue_tags,reviewer_summary,label,assessment_label_id,issue_multihot,model_input
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,"The bid is posted, submitted, opened, and the winner is posted.",missing_traceability,Manual-derived synthetic example targeting missing_traceability.,1,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The bid is posted, submitted, opened, and the winner is posted."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The proposal is deliberated and approved before the project proceeds.,missing_traceability,Manual-derived synthetic example targeting missing_traceability.,1,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The proposal is deliberated and approved before the project proceeds."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.",The Search Committee identifies deserving employees and the PRAISE Committee determines top performers.,missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
The Search Committee identifies deserving employees and the PRAISE Committee determines top performers."
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.",The appointing authority may promote an employee based on the listed promotion factors.,missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
The appointing authority may promote an employee based on the listed promotion factors."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",The applicant may be allowed to go on study leave if the degree is needed by the university.,missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
The applicant may be allowed to go on study leave if the degree is needed by the university."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",The OPCR is reviewed for alignment and approved before tasks are assigned.,missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The OPCR is reviewed for alignment and approved before tasks are assigned."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,"The bidding process proceeds through notice, forms, bid opening, and winner posting.",missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The bidding process proceeds through notice, forms, bid opening, and winner posting."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The project proposal is deliberated and approved by the responsible authorities.,missing_record_or_evidence,Manual-derived synthetic example targeting missing_record_or_evidence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The project proposal is deliberated and approved by the responsible authorities."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.",The PRAISE Committee determines top performers. The university cafeteria menu shall be updated every Friday.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
The PRAISE Committee determines top performers. The university cafeteria menu shall be updated every Friday."
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.",The appointing authority may promote an employee who is next in rank. The weather forecast should be reviewed before filing the application.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
The appointing authority may promote an employee who is next in rank. The weather forecast should be reviewed before filing the application."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",A portion of faculty and staff may receive scholarship. The university sports team shall submit its uniform sizes.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
A portion of faculty and staff may receive scholarship. The university sports team shall submit its uniform sizes."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",The President approves the OPCR. The library reading room should be cleaned every afternoon.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The President approves the OPCR. The library reading room should be cleaned every afternoon."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The bid is opened at the scheduled time. The campus shuttle schedule shall be posted near the gate.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The bid is opened at the scheduled time. The campus shuttle schedule shall be posted near the gate."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The Board of Regents approves or disapproves the proposal. The payroll office shall arrange employee birthday greetings.,irrelevant_content,Manual-derived synthetic example targeting irrelevant_content.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The Board of Regents approves or disapproves the proposal. The payroll office shall arrange employee birthday greetings."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.",The procedure applies to awardees and other university matters.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
The procedure applies to awardees and other university matters."
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.",The promotion procedure applies to employees and other personnel concerns.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
The promotion procedure applies to employees and other personnel concerns."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",The scholarship procedure applies to staff and other university activities.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
The scholarship procedure applies to staff and other university activities."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",The performance procedure applies to employees and organizational activities.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
The performance procedure applies to employees and organizational activities."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,The bidding procedure applies to stalls and other university transactions.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
The bidding procedure applies to stalls and other university transactions."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",The project proposal procedure applies to income-generating activities and related matters.,unclear_scope,Manual-derived synthetic example targeting unclear_scope.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
The project proposal procedure applies to income-generating activities and related matters."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.",6. University President rewards employee. 2. PRAISE Committee establishes procedures. 5. PRAISE Committee determines performers. 1. University President oversees. 4. PMT identifies nominees. 3. Search Committee collects list.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
6. University President rewards employee. 2. PRAISE Committee establishes procedures. 5. PRAISE Committee determines performers. 1. University President oversees. 4. PMT identifies nominees. 3. Search Committee collects list."
modified,"The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.",Factors: Relevant Trainings and Special Skills. Step: promotion may occur. Factors: Educational Qualifications and Competence. Authority: appointing authority. Factors: Experience and Personality.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The appointing authority may promote an employee who is next in rank but who possesses superior qualifications and competence compared to a next in rank employee who merely meets the minimum requirements for the position. Factors for promotion for Non-Teaching Staff include Educational Qualifications, Competence, Personality Traits and Potential, Relevant Experience, Relevant Trainings and Special Skills.

[REVISED TEXT]
Factors: Relevant Trainings and Special Skills. Step: promotion may occur. Factors: Educational Qualifications and Competence. Authority: appointing authority. Factors: Experience and Personality."
modified,"A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.",Exception conditions. Annual scholarship provision. Unit Chair certification. University President discretion. Study leave exception.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
A portion of the total faculty and staff shall be sent for a scholarship/fellowship every school year except in very rare cases wherein the total number faculty and staff scholars may exceed from what is allowed within a year. In such cases, the University President shall exercise discretion to allow other applicant to go on study leave provided the applicant submit certifications that the degrees to be pursued are direly needed by the university to be issued by the Unit Chair.

[REVISED TEXT]
Exception conditions. Annual scholarship provision. Unit Chair certification. University President discretion. Study leave exception."
modified,"The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.",Employee prepares IPCR. President approves OPCR. Planning Officer reviews OPCR. PMT deliberates. Dean assigns tasks.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Planning Officer reviews the OPCR and schedules a meeting of PMT to deliberate it. The PMT reviews the OPCR submitted by units to make sure it is aligned with the university strategic plan and towards attainment of the Major Final Outputs of the university, then recommends approval by the President. The University President finally reviews and approves the OPCR. The College Dean/Directors distributes and assigns tasks needed to attain OPCR targets. The Employee agrees on the task assigned and prepares the IPCR.

[REVISED TEXT]
Employee prepares IPCR. President approves OPCR. Planning Officer reviews OPCR. PMT deliberates. Dean assigns tasks."
modified,The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.,Winner posting. Bidder submits information sheet. Notice posting. Bid opening. Canvas form. Bid tender.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Income Generating Office posts the Public Bidding Notice to different conspicuous places inside the University for a period of seven calendar days. The Bidder fills up and submits the Bidders Information Sheet. The Income Generating Office gives the Canvas Bid Form. The Bidder fills up the Canvas Bid Form and tenders the bid. The Board of Management/IGO Director opens the Bid at the scheduled opening date and time. The Income Generating Office posts the winners in three conspicuous places in the University premises.

[REVISED TEXT]
Winner posting. Bidder submits information sheet. Notice posting. Bid opening. Canvas form. Bid tender."
modified,"The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.",BOR approval. Faculty prepares proposal. President approval. BOM deliberation. IGO Director receives proposal.,poor_organization,Manual-derived synthetic example targeting poor_organization.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The Faculty/Personnel prepares a Project Proposal. The IGO Director receives the Project Proposal and submits it to the Board of Management for deliberation. The Board of Management deliberates the submitted proposal according to the financial status and capability to generate income, then submits it to the University President for approval and recommendation. The University President approves the proposal, then submits it to the LNU Board of Regents for approval. The LNU Board of Regents approves or disapproves the Proposal.

[REVISED TEXT]
BOR approval. Faculty prepares proposal. President approval. BOM deliberation. IGO Director receives proposal."
modified,"The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.",The University President rewards the employee before the Search Committee collects nominees and before the PRAISE Committee determines top performers.,illogical_sequence,Manual-derived synthetic example targeting illogical_sequence.,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[CHANGE TYPE]
modified

[ORIGINAL TEXT]
The University President oversees the System operation. The PRAISE Committee establishes internal procedures and strategies for rewards and recognition. The Search Committee/Director, HRM searches, screens and collects a list from each office for deserving employees who qualify for nomination. The Performance Management Team identifies potential PRAISE award nominees for various award categories. The PRAISE Committee determines top performers of the university who qualify for awards and incentives. The University President rewards the deserving employee.

[REVISED TEXT]
The University President rewards the employee before the Search Committee collects nominees and before the PRAISE Committee determines top performers."
